date,game_no,vis,home,,temp,wind_speed,conditions,percip
5/14/1996,0,HOU,CHN,351990HOUCHN,57,15,night,no precipitation
5/14/1996,0,COL,CIN,351990COLCIN,61,7,night,no precipitation
5/14/1996,0,DET,CLE,351990DETCLE,52,7,night,no precipitation
5/14/1996,0,SLN,MIA,351990SLNFLO,83,14,night,null
5/14/1996,0,MON,LAN,351990MONLAN,69,6,night,no precipitation
5/14/1996,0,TOR,MIN,351990TORMIN,null,null,in dome,null
5/14/1996,0,SEA,NYA,351990SEANYA,58,15,night,no precipitation
5/14/1996,0,BAL,OAK,351990BALOAK,66,15,night,no precipitation
5/14/1996,0,SFN,PHI,351990SFNPHI,56,5,night,no precipitation
5/14/1996,0,NYN,SDN,351990NYNSDN,67,8,night,no precipitation
5/14/1996,0,KCA,TEX,351990KCATEX,86,30,night,no precipitation
5/15/1996,0,PIT,ATL,352000PITATL,74,12,night,no precipitation
5/15/1996,0,ANA,BOS,352000CALBOS,61,13,night,no precipitation
5/15/1996,0,HOU,CHN,352000HOUCHN,60,10,overcast,no precipitation
5/15/1996,0,DET,CLE,352000DETCLE,54,20,night,no precipitation
5/15/1996,0,SLN,MIA,352000SLNFLO,81,10,night,no precipitation
5/15/1996,0,MON,LAN,352000MONLAN,70,3,night,no precipitation
5/15/1996,0,CHA,MIL,352000CHAMIL,46,7,night,drizzle
5/15/1996,0,TOR,MIN,352000TORMIN,68,0,in dome,null
5/15/1996,0,SEA,NYA,352000SEANYA,63,18,night,no precipitation
5/15/1996,0,SFN,PHI,352000SFNPHI,62,7,cloudy,no precipitation
5/15/1996,0,NYN,SDN,352000NYNSDN,66,null,night,no precipitation
5/15/1996,0,KCA,TEX,352000KCATEX,86,36,night,no precipitation
5/16/1996,0,HOU,CHN,352010HOUCHN,55,13,overcast,no precipitation
5/16/1996,0,DET,CLE,352010DETCLE,51,8,night,no precipitation
5/16/1996,0,PHI,LAN,352010PHILAN,70,8,night,no precipitation
5/16/1996,0,CHA,MIL,352010CHAMIL,49,6,overcast,no precipitation
5/16/1996,0,TOR,MIN,352010TORMIN,70,0,in dome,null
5/16/1996,0,NYN,SDN,352010NYNSDN,73,5,sunny,no precipitation
5/17/1996,0,CIN,ATL,352020CINATL,null,null,night,no precipitation
5/17/1996,0,SEA,BAL,352020SEABAL,67,15,night,no precipitation
5/17/1996,0,OAK,BOS,352020OAKBOS,57,15,night,no precipitation
5/17/1996,0,MIA,CHN,352020FLOCHN,78,8,sunny,no precipitation
5/17/1996,0,TEX,CLE,352020TEXCLE,66,4,night,no precipitation
5/17/1996,0,SLN,COL,352020SLNCOL,78,9,night,no precipitation
5/17/1996,0,CHA,DET,352020CHADET,72,5,night,no precipitation
5/17/1996,0,PIT,HOU,352020PITHOU,68,0,in dome,null
5/17/1996,0,TOR,KCA,352020TORKCA,87,15,night,no precipitation
5/17/1996,0,PHI,LAN,352020PHILAN,72,null,null,null
5/17/1996,0,MIL,MIN,352020MILMIN,70,0,in dome,null
5/17/1996,0,ANA,NYA,352020CALNYA,71,7,night,no precipitation
5/17/1996,0,MON,SDN,352020MONSDN,69,2,night,no precipitation
5/18/1996,0,CIN,ATL,352030CINATL,90,10,night,no precipitation
5/18/1996,0,SEA,BAL,352030SEABAL,81,8,night,no precipitation
5/18/1996,0,OAK,BOS,352030OAKBOS,62,7,cloudy,no precipitation
5/18/1996,0,MIA,CHN,352030FLOCHN,85,14,sunny,no precipitation
5/18/1996,0,TEX,CLE,352030TEXCLE,83,24,sunny,no precipitation
5/18/1996,0,SLN,COL,352030SLNCOL,92,15,night,no precipitation
5/18/1996,0,CHA,DET,352030CHADET,86,16,cloudy,no precipitation
5/18/1996,0,PIT,HOU,352030PITHOU,null,null,in dome,null
5/18/1996,0,TOR,KCA,352030TORKCA,85,20,night,no precipitation
5/18/1996,0,PHI,LAN,352030PHILAN,null,null,unknown,null
5/18/1996,0,MIL,MIN,352030MILMIN,69,0,in dome,null
5/18/1996,0,ANA,NYA,352030CALNYA,58,10,overcast,no precipitation
5/18/1996,0,MON,SDN,352030MONSDN,70,5,night,no precipitation
5/18/1996,0,NYN,SFN,352030NYNSFN,67,16,overcast,no precipitation
5/19/1996,0,CIN,ATL,352040CINATL,91,8,sunny,no precipitation
5/19/1996,0,SEA,BAL,352040SEABAL,97,15,sunny,no precipitation
5/19/1996,0,OAK,BOS,352040OAKBOS,73,6,sunny,no precipitation
5/19/1996,0,MIA,CHN,352040FLOCHN,84,27,sunny,no precipitation
5/19/1996,0,TEX,CLE,352040TEXCLE,83,10,sunny,no precipitation
5/19/1996,0,SLN,COL,352040SLNCOL,68,8,sunny,no precipitation
5/19/1996,0,CHA,DET,352040CHADET,87,20,night,no precipitation
5/19/1996,0,PIT,HOU,352040PITHOU,null,null,in dome,null
5/19/1996,0,TOR,KCA,352040TORKCA,85,22,cloudy,no precipitation
5/19/1996,0,PHI,LAN,352040PHILAN,null,null,unknown,null
5/19/1996,0,MIL,MIN,352040MILMIN,68,0,in dome,null
5/19/1996,0,ANA,NYA,352040CALNYA,74,7,sunny,no precipitation
5/19/1996,0,MON,SDN,352040MONSDN,74,7,sunny,no precipitation
5/19/1996,1,NYN,SFN,352041NYNSFN,68,16,sunny,no precipitation
5/19/1996,2,NYN,SFN,352042NYNSFN,70,17,sunny,no precipitation
5/20/1996,0,CHN,ATL,352050CHNATL,88,8,night,no precipitation
5/20/1996,0,ANA,BAL,352050CALBAL,99,7,night,no precipitation
5/20/1996,0,OAK,BOS,352050OAKBOS,94,8,night,no precipitation
5/20/1996,0,MIA,CIN,352050FLOCIN,84,15,night,no precipitation
5/20/1996,0,PIT,COL,352050PITCOL,64,10,overcast,no precipitation
5/20/1996,0,SLN,HOU,352050SLNHOU,null,null,in dome,null
5/20/1996,0,TOR,KCA,352050TORKCA,63,10,night,no precipitation
5/20/1996,0,NYN,LAN,352050NYNLAN,70,6,night,no precipitation
5/20/1996,0,MIL,MIN,352050MILMIN,68,0,in dome,null
5/20/1996,0,MON,SFN,352050MONSFN,60,15,night,no precipitation
5/21/1996,0,CHN,ATL,352060CHNATL,88,5,night,no precipitation
5/21/1996,0,ANA,BAL,352060CALBAL,81,15,night,rain
5/21/1996,0,SEA,BOS,352060SEABOS,74,8,night,showers
5/21/1996,0,TOR,CHA,352060TORCHA,77,14,night,no precipitation
5/21/1996,0,MIA,CIN,352060FLOCIN,76,10,night,no precipitation
5/21/1996,0,MIL,CLE,352060MILCLE,67,5,night,no precipitation
5/21/1996,0,PIT,COL,352060PITCOL,72,8,night,no precipitation
5/21/1996,0,KCA,DET,352060KCADET,81,5,night,no precipitation
5/21/1996,0,SLN,HOU,352060SLNHOU,68,0,in dome,null
5/21/1996,0,NYN,LAN,352060NYNLAN,69,6,night,no precipitation
5/21/1996,0,TEX,MIN,352060TEXMIN,null,null,night,no precipitation
5/21/1996,0,OAK,NYA,352060OAKNYA,76,12,night,showers
5/21/1996,0,PHI,SDN,352060PHISDN,67,5,night,no precipitation
5/21/1996,0,MON,SFN,352060MONSFN,60,20,cloudy,showers
5/22/1996,0,CHN,ATL,352070CHNATL,87,15,sunny,no precipitation
5/22/1996,0,ANA,BAL,352070CALBAL,85,8,night,no precipitation
5/22/1996,0,SEA,BOS,352070SEABOS,72,15,night,no precipitation
5/22/1996,0,TOR,CHA,352070TORCHA,78,14,sunny,no precipitation
5/22/1996,0,MIA,CIN,352070FLOCIN,75,5,sunny,no precipitation
5/22/1996,0,MIL,CLE,352070MILCLE,73,6,night,no precipitation
5/22/1996,0,PIT,COL,352070PITCOL,74,null,cloudy,no precipitation
5/22/1996,0,KCA,DET,352070KCADET,77,10,sunny,no precipitation
5/22/1996,0,SLN,HOU,352070SLNHOU,68,0,in dome,null
5/22/1996,0,NYN,LAN,352070NYNLAN,65,5,night,no precipitation
5/22/1996,0,TEX,MIN,352070TEXMIN,null,0,in dome,null
5/22/1996,0,OAK,NYA,352070OAKNYA,74,15,night,no precipitation
5/22/1996,0,PHI,SDN,352070PHISDN,66,5,night,no precipitation
5/22/1996,0,MON,SFN,352070MONSFN,65,null,null,null
5/23/1996,0,SEA,BOS,352080SEABOS,69,8,night,no precipitation
5/23/1996,0,MIL,CLE,352080MILCLE,61,12,night,no precipitation
5/23/1996,0,CIN,COL,352080CINCOL,58,13,night,no precipitation
5/23/1996,0,TEX,KCA,352080TEXKCA,84,7,night,no precipitation
5/23/1996,0,OAK,NYA,352080OAKNYA,78,7,sunny,no precipitation
5/23/1996,0,PHI,SDN,352080PHISDN,72,null,null,null
5/23/1996,0,MIN,TOR,352080MINTOR,68,0,in dome,null
5/24/1996,0,OAK,BAL,352090OAKBAL,81,7,night,no precipitation
5/24/1996,0,BOS,ANA,352090BOSCAL,68,10,night,no precipitation
5/24/1996,0,MIL,CHA,352090MILCHA,53,13,overcast,no precipitation
5/24/1996,0,CIN,COL,352090CINCOL,53,14,night,drizzle
5/24/1996,0,CLE,DET,352090CLEDET,64,15,night,no precipitation
5/24/1996,0,SLN,MIA,352090SLNFLO,77,6,night,no precipitation
5/24/1996,0,CHN,HOU,352090CHNHOU,null,null,in dome,null
5/24/1996,0,TEX,KCA,352090TEXKCA,66,14,night,showers
5/24/1996,0,LAN,MON,352090LANMON,68,0,in dome,null
5/24/1996,0,SDN,NYN,352090SDNNYN,73,16,night,no precipitation
5/24/1996,0,ATL,PIT,352090ATLPIT,63,10,night,no precipitation
5/24/1996,0,NYA,SEA,352090NYASEA,68,2,in dome,null
5/24/1996,0,PHI,SFN,352090PHISFN,64,15,night,no precipitation
5/24/1996,0,MIN,TOR,352090MINTOR,72,0,in dome,null
5/25/1996,0,OAK,BAL,352100OAKBAL,71,9,null,null
5/25/1996,0,BOS,ANA,352100BOSCAL,68,7,night,no precipitation
5/25/1996,0,MIL,CHA,352100MILCHA,57,9,night,null
5/25/1996,0,CIN,COL,352100CINCOL,46,5,night,showers
5/25/1996,0,CLE,DET,352100CLEDET,64,15,sunny,no precipitation
5/25/1996,0,SLN,MIA,352100SLNFLO,76,5,night,rain
5/25/1996,0,CHN,HOU,352100CHNHOU,72,0,in dome,null
5/25/1996,0,TEX,KCA,352100TEXKCA,69,7,night,no precipitation
5/25/1996,0,LAN,MON,352100LANMON,null,0,in dome,null
5/25/1996,0,SDN,NYN,352100SDNNYN,64,6,sunny,no precipitation
5/25/1996,0,ATL,PIT,352100ATLPIT,64,8,night,no precipitation
5/25/1996,0,NYA,SEA,352100NYASEA,68,2,in dome,null
5/25/1996,0,PHI,SFN,352100PHISFN,80,15,sunny,no precipitation
5/25/1996,0,MIN,TOR,352100MINTOR,60,12,sunny,no precipitation
5/26/1996,0,OAK,BAL,352110OAKBAL,67,9,null,null
5/26/1996,0,BOS,ANA,352110BOSCAL,70,5,sunny,no precipitation
5/26/1996,0,MIL,CHA,352110MILCHA,54,15,cloudy,no precipitation
5/26/1996,0,CLE,DET,352110CLEDET,61,15,cloudy,no precipitation
5/26/1996,0,SLN,MIA,352110SLNFLO,87,5,cloudy,no precipitation
5/26/1996,0,CHN,HOU,352110CHNHOU,null,0,in dome,null
5/26/1996,0,TEX,KCA,352110TEXKCA,63,10,overcast,no precipitation
5/26/1996,0,LAN,MON,352110LANMON,68,0,in dome,null
5/26/1996,0,SDN,NYN,352110SDNNYN,63,7,cloudy,no precipitation
5/26/1996,0,ATL,PIT,352110ATLPIT,62,8,overcast,no precipitation
5/26/1996,0,NYA,SEA,352110NYASEA,68,2,in dome,null
5/26/1996,0,PHI,SFN,352110PHISFN,63,15,overcast,drizzle
5/26/1996,0,MIN,TOR,352110MINTOR,51,5,cloudy,no precipitation
5/27/1996,0,NYA,ANA,352120NYACAL,68,10,night,no precipitation
5/27/1996,0,ATL,CHN,352120ATLCHN,50,18,overcast,drizzle
5/27/1996,0,CIN,MIA,352120CINFLO,79,5,overcast,rain
5/27/1996,0,DET,KCA,352120DETKCA,73,18,night,no precipitation
5/27/1996,0,SDN,MON,352120SDNMON,68,0,in dome,null
5/27/1996,0,BOS,OAK,352120BOSOAK,61,8,sunny,no precipitation
5/27/1996,0,HOU,PIT,352120HOUPIT,57,20,overcast,drizzle
5/27/1996,0,COL,SLN,352120COLSLN,71,null,null,null
5/27/1996,0,CLE,TEX,352120CLETEX,91,23,night,no precipitation
5/27/1996,0,CHA,TOR,352120CHATOR,64,12,sunny,no precipitation
5/28/1996,0,NYA,ANA,352130NYACAL,65,8,night,no precipitation
5/28/1996,0,CIN,MIA,352130CINFLO,73,14,night,drizzle
5/28/1996,0,MIN,MIL,352130MINMIL,null,null,night,no precipitation
5/28/1996,0,SDN,MON,352130SDNMON,68,0,in dome,null
5/28/1996,0,SFN,NYN,352130SFNNYN,61,8,night,no precipitation
5/28/1996,0,BOS,OAK,352130BOSOAK,61,10,night,no precipitation
5/28/1996,0,LAN,PHI,352130LANPHI,55,10,night,no precipitation
5/28/1996,0,HOU,PIT,352130HOUPIT,60,5,night,no precipitation
5/28/1996,0,BAL,SEA,352130BALSEA,68,2,in dome,null
5/28/1996,0,COL,SLN,352130COLSLN,73,14,night,no precipitation
5/28/1996,0,CLE,TEX,352130CLETEX,86,1,night,no precipitation
5/28/1996,0,CHA,TOR,352130CHATOR,66,5,night,no precipitation
5/29/1996,0,NYA,ANA,352140NYACAL,69,5,night,no precipitation
5/29/1996,0,ATL,CHN,352140ATLCHN,52,25,sunny,no precipitation
5/29/1996,0,DET,KCA,352140DETKCA,62,5,night,no precipitation
5/29/1996,0,MIN,MIL,352140MINMIL,51,null,null,null
5/29/1996,0,SDN,MON,352140SDNMON,68,0,in dome,null
5/29/1996,0,SFN,NYN,352140SFNNYN,61,8,night,no precipitation
5/29/1996,0,BOS,OAK,352140BOSOAK,56,13,night,no precipitation
5/29/1996,0,LAN,PHI,352140LANPHI,55,2,night,no precipitation
5/29/1996,0,HOU,PIT,352140HOUPIT,64,6,night,no precipitation
5/29/1996,0,BAL,SEA,352140BALSEA,68,2,in dome,null
5/29/1996,0,COL,SLN,352140COLSLN,70,7,night,no precipitation
5/29/1996,0,CLE,TEX,352140CLETEX,83,13,night,no precipitation
5/29/1996,0,CHA,TOR,352140CHATOR,72,0,in dome,null
5/30/1996,0,DET,CHA,352150DETCHA,63,6,night,no precipitation
5/30/1996,0,CLE,MIL,352150CLEMIL,60,7,night,no precipitation
5/30/1996,0,SFN,NYN,352150SFNNYN,61,10,sunny,no precipitation
5/30/1996,0,LAN,PHI,352150LANPHI,67,null,null,null
5/30/1996,0,BOS,SEA,352150BOSSEA,68,2,in dome,null
5/31/1996,0,BAL,ANA,352160BALCAL,75,5,night,no precipitation
5/31/1996,0,DET,CHA,352160DETCHA,68,8,night,no precipitation
5/31/1996,0,ATL,CIN,352160ATLCIN,76,10,night,no precipitation
5/31/1996,0,CHN,MIA,352160CHNFLO,85,15,night,no precipitation
5/31/1996,0,CLE,MIL,352160CLEMIL,65,13,night,no precipitation
5/31/1996,0,SFN,MON,352160SFNMON,62,0,in dome,null
5/31/1996,0,LAN,NYN,352160LANNYN,76,8,night,no precipitation
5/31/1996,0,NYA,OAK,352160NYAOAK,70,8,night,no precipitation
5/31/1996,0,SDN,PHI,352160SDNPHI,72,12,night,no precipitation
5/31/1996,0,COL,PIT,352160COLPIT,80,4,night,no precipitation
5/31/1996,0,BOS,SEA,352160BOSSEA,68,2,in dome,null
5/31/1996,0,HOU,SLN,352160HOUSLN,76,15,night,no precipitation
5/31/1996,0,MIN,TEX,352160MINTEX,82,15,night,no precipitation
5/31/1996,0,KCA,TOR,352160KCATOR,68,0,night,no precipitation
6/1/1996,0,BAL,ANA,352170BALCAL,75,3,night,no precipitation
6/1/1996,0,ATL,CIN,352170ATLCIN,76,10,sunny,no precipitation
6/1/1996,0,CHN,MIA,352170CHNFLO,81,18,night,no precipitation
6/1/1996,0,CLE,MIL,352170CLEMIL,67,13,overcast,rain
6/1/1996,0,SFN,MON,352170SFNMON,68,0,in dome,null
6/1/1996,0,LAN,NYN,352170LANNYN,78,8,sunny,no precipitation
6/1/1996,0,NYA,OAK,352170NYAOAK,75,5,sunny,no precipitation
6/1/1996,0,SDN,PHI,352170SDNPHI,75,9,night,no precipitation
6/1/1996,0,COL,PIT,352170COLPIT,80,5,night,no precipitation
6/1/1996,0,BOS,SEA,352170BOSSEA,68,2,in dome,null
6/1/1996,0,HOU,SLN,352170HOUSLN,72,15,night,rain
6/1/1996,0,MIN,TEX,352170MINTEX,80,null,null,null
6/1/1996,0,KCA,TOR,352170KCATOR,68,null,null,null
6/2/1996,0,BAL,ANA,352180BALCAL,86,8,sunny,no precipitation
6/2/1996,1,DET,CHA,352181DETCHA,69,12,sunny,no precipitation
6/2/1996,2,DET,CHA,352182DETCHA,70,12,sunny,no precipitation
6/2/1996,0,ATL,CIN,352180ATLCIN,64,10,night,no precipitation
6/2/1996,0,CHN,MIA,352180CHNFLO,84,12,sunny,no precipitation
6/2/1996,0,CLE,MIL,352180CLEMIL,75,14,sunny,no precipitation
6/2/1996,0,SFN,MON,352180SFNMON,68,0,in dome,null
6/2/1996,0,LAN,NYN,352180LANNYN,72,14,sunny,no precipitation
6/2/1996,0,NYA,OAK,352180NYAOAK,78,9,sunny,no precipitation
6/2/1996,0,SDN,PHI,352180SDNPHI,75,7,sunny,no precipitation
6/2/1996,0,COL,PIT,352180COLPIT,75,10,sunny,no precipitation
6/2/1996,0,BOS,SEA,352180BOSSEA,68,2,in dome,null
6/2/1996,0,HOU,SLN,352180HOUSLN,75,5,sunny,no precipitation
6/2/1996,0,MIN,TEX,352180MINTEX,88,7,cloudy,no precipitation
6/2/1996,0,KCA,TOR,352180KCATOR,null,null,overcast,showers
6/3/1996,0,NYN,ATL,352190NYNATL,81,5,night,no precipitation
6/3/1996,0,PHI,CHN,352190PHICHN,66,15,night,no precipitation
6/3/1996,0,SFN,CIN,352190SFNCIN,64,20,cloudy,showers
6/3/1996,0,TEX,MIL,352190TEXMIL,63,13,night,no precipitation
6/3/1996,0,ANA,MIN,352190CALMIN,null,null,in dome,null
6/3/1996,0,KCA,OAK,352190KCAOAK,67,12,night,no precipitation
6/3/1996,0,COL,PIT,352190COLPIT,72,7,overcast,no precipitation
6/3/1996,0,SLN,SDN,352190SLNSDN,73,6,night,no precipitation
6/4/1996,0,NYN,ATL,352200NYNATL,81,10,night,no precipitation
6/4/1996,0,DET,BAL,352200DETBAL,81,8,night,no precipitation
6/4/1996,0,CHA,BOS,352200CHABOS,72,8,night,no precipitation
6/4/1996,0,PHI,CHN,352200PHICHN,55,5,cloudy,no precipitation
6/4/1996,0,SFN,CIN,352200SFNCIN,66,15,night,no precipitation
6/4/1996,0,SEA,CLE,352200SEACLE,68,5,night,no precipitation
6/4/1996,0,MON,MIA,352200MONFLO,83,12,night,no precipitation
6/4/1996,0,COL,HOU,352200COLHOU,null,null,in dome,null
6/4/1996,0,PIT,LAN,352200PITLAN,75,null,night,no precipitation
6/4/1996,0,TEX,MIL,352200TEXMIL,55,null,night,showers
6/4/1996,0,ANA,MIN,352200CALMIN,null,null,in dome,null
6/4/1996,0,TOR,NYA,352200TORNYA,69,14,night,no precipitation
6/4/1996,0,KCA,OAK,352200KCAOAK,68,12,sunny,no precipitation
6/4/1996,0,SLN,SDN,352200SLNSDN,null,null,night,no precipitation
6/5/1996,0,NYN,ATL,352210NYNATL,77,11,night,no precipitation
6/5/1996,0,DET,BAL,352210DETBAL,83,9,night,no precipitation
6/5/1996,0,CHA,BOS,352210CHABOS,77,15,night,showers
6/5/1996,0,PHI,CHN,352210PHICHN,69,9,sunny,no precipitation
6/5/1996,0,SFN,CIN,352210SFNCIN,74,5,night,no precipitation
6/5/1996,0,SEA,CLE,352210SEACLE,69,null,null,null
6/5/1996,0,MON,MIA,352210MONFLO,86,5,night,no precipitation
6/5/1996,0,COL,HOU,352210COLHOU,72,0,in dome,null
6/5/1996,0,PIT,LAN,352210PITLAN,72,6,night,no precipitation
6/5/1996,0,TEX,MIL,352210TEXMIL,68,13,cloudy,no precipitation
6/5/1996,0,ANA,MIN,352210CALMIN,70,0,in dome,null
6/5/1996,0,TOR,NYA,352210TORNYA,78,16,night,no precipitation
6/5/1996,0,KCA,OAK,352210KCAOAK,60,13,night,no precipitation
6/5/1996,0,SLN,SDN,352210SLNSDN,68,5,night,no precipitation
6/6/1996,0,DET,BAL,352220DETBAL,85,17,night,no precipitation
6/6/1996,0,CHA,BOS,352220CHABOS,81,10,night,no precipitation
6/6/1996,0,SEA,CLE,352220SEACLE,71,14,night,no precipitation
6/6/1996,0,COL,HOU,352220COLHOU,null,null,in dome,null
6/6/1996,0,PIT,LAN,352220PITLAN,73,5,night,no precipitation
6/6/1996,0,TOR,NYA,352220TORNYA,74,17,night,no precipitation
6/7/1996,0,CHA,BAL,352230CHABAL,87,12,night,no precipitation
6/7/1996,0,MIL,BOS,352230MILBOS,74,16,night,no precipitation
6/7/1996,0,MON,CHN,352230MONCHN,54,5,overcast,no precipitation
6/7/1996,0,ANA,CLE,352230CALCLE,70,8,night,rain
6/7/1996,0,ATL,COL,352230ATLCOL,74,6,sunny,no precipitation
6/7/1996,0,NYA,DET,352230NYADET,75,5,night,no precipitation
6/7/1996,0,PHI,HOU,352230PHIHOU,68,0,in dome,null
6/7/1996,0,SEA,KCA,352230SEAKCA,66,12,night,no precipitation
6/7/1996,0,CIN,LAN,352230CINLAN,75,5,night,no precipitation
6/7/1996,0,OAK,MIN,352230OAKMIN,65,0,in dome,null
6/7/1996,0,MIA,NYN,352230FLONYN,62,15,night,no precipitation
6/7/1996,0,PIT,SDN,352230PITSDN,72,5,night,no precipitation
6/7/1996,0,SLN,SFN,352230SLNSFN,63,18,night,no precipitation
6/7/1996,0,TOR,TEX,352230TORTEX,79,10,night,no precipitation
6/8/1996,0,CHA,BAL,352240CHABAL,93,6,sunny,no precipitation
6/8/1996,0,MIL,BOS,352240MILBOS,66,14,night,snow
6/8/1996,0,MON,CHN,352240MONCHN,53,13,night,no precipitation
6/8/1996,0,ANA,CLE,352240CALCLE,72,null,null,null
6/8/1996,0,ATL,COL,352240ATLCOL,86,8,sunny,no precipitation
6/8/1996,0,NYA,DET,352240NYADET,76,5,sunny,no precipitation
6/8/1996,0,PHI,HOU,352240PHIHOU,68,0,in dome,null
6/8/1996,0,SEA,KCA,352240SEAKCA,66,5,night,no precipitation
6/8/1996,0,CIN,LAN,352240CINLAN,73,5,night,no precipitation
6/8/1996,1,OAK,MIN,352241OAKMIN,69,0,in dome,null
6/8/1996,2,OAK,MIN,352242OAKMIN,65,0,in dome,null
6/8/1996,0,MIA,NYN,352240FLONYN,80,16,night,no precipitation
6/8/1996,0,PIT,SDN,352240PITSDN,73,5,night,no precipitation
6/8/1996,0,SLN,SFN,352240SLNSFN,66,15,sunny,no precipitation
6/8/1996,0,TOR,TEX,352240TORTEX,74,16,night,no precipitation
6/9/1996,0,CHA,BAL,352250CHABAL,85,5,sunny,no precipitation
6/9/1996,0,MIL,BOS,352250MILBOS,66,6,cloudy,no precipitation
6/9/1996,0,MON,CHN,352250MONCHN,52,12,overcast,no precipitation
6/9/1996,0,ANA,CLE,352250CALCLE,80,10,cloudy,showers
6/9/1996,0,ATL,COL,352250ATLCOL,85,10,sunny,no precipitation
6/9/1996,0,NYA,DET,352250NYADET,67,10,overcast,rain
6/9/1996,0,PHI,HOU,352250PHIHOU,68,0,in dome,null
6/9/1996,0,SEA,KCA,352250SEAKCA,67,13,overcast,no precipitation
6/9/1996,0,CIN,LAN,352250CINLAN,86,6,sunny,no precipitation
6/9/1996,0,OAK,MIN,352250OAKMIN,64,0,in dome,null
6/9/1996,0,MIA,NYN,352250FLONYN,72,9,sunny,no precipitation
6/9/1996,0,PIT,SDN,352250PITSDN,78,5,sunny,no precipitation
6/9/1996,0,SLN,SFN,352250SLNSFN,74,15,sunny,no precipitation
6/9/1996,0,TOR,TEX,352250TORTEX,85,3,sunny,no precipitation
6/10/1996,0,BOS,CHA,352260BOSCHA,59,10,night,no precipitation
6/10/1996,0,OAK,CLE,352260OAKCLE,74,13,night,no precipitation
6/10/1996,0,HOU,COL,352260HOUCOL,79,10,night,no precipitation
6/10/1996,0,BAL,DET,352260BALDET,82,10,night,no precipitation
6/10/1996,0,ANA,KCA,352260CALKCA,75,8,night,no precipitation
6/10/1996,0,SLN,LAN,352260SLNLAN,73,4,night,no precipitation
6/10/1996,0,SEA,MIN,352260SEAMIN,68,0,in dome,null
6/10/1996,0,MIA,MON,352260FLOMON,68,0,in dome,null
6/10/1996,0,ATL,NYN,352260ATLNYN,72,10,night,no precipitation
6/10/1996,0,CHN,PHI,352260CHNPHI,79,5,night,no precipitation
6/10/1996,0,CIN,SDN,352260CINSDN,73,5,night,no precipitation
6/10/1996,0,PIT,SFN,352260PITSFN,59,10,night,no precipitation
6/10/1996,0,MIL,TEX,352260MILTEX,83,18,night,no precipitation
6/10/1996,0,NYA,TOR,352260NYATOR,73,7,night,no precipitation
6/11/1996,0,BOS,CHA,352270BOSCHA,65,9,night,no precipitation
6/11/1996,0,OAK,CLE,352270OAKCLE,65,8,night,no precipitation
6/11/1996,0,HOU,COL,352270HOUCOL,82,13,sunny,no precipitation
6/11/1996,0,BAL,DET,352270BALDET,76,13,night,no precipitation
6/11/1996,0,ANA,KCA,352270CALKCA,86,1,night,no precipitation
6/11/1996,0,SLN,LAN,352270SLNLAN,71,6,night,no precipitation
6/11/1996,0,SEA,MIN,352270SEAMIN,68,0,in dome,null
6/11/1996,0,MIA,MON,352270FLOMON,68,0,in dome,null
6/11/1996,0,ATL,NYN,352270ATLNYN,73,12,night,no precipitation
6/11/1996,0,CHN,PHI,352270CHNPHI,75,8,night,drizzle
6/11/1996,0,CIN,SDN,352270CINSDN,71,6,night,no precipitation
6/11/1996,0,PIT,SFN,352270PITSFN,65,20,sunny,no precipitation
6/11/1996,0,MIL,TEX,352270MILTEX,89,7,night,no precipitation
6/11/1996,0,NYA,TOR,352270NYATOR,70,7,night,no precipitation
6/12/1996,0,BOS,CHA,352280BOSCHA,72,5,sunny,no precipitation
6/12/1996,0,OAK,CLE,352280OAKCLE,71,8,cloudy,drizzle
6/12/1996,0,HOU,COL,352280HOUCOL,74,8,sunny,no precipitation
6/12/1996,0,BAL,DET,352280BALDET,74,5,overcast,rain
6/12/1996,0,ANA,KCA,352280CALKCA,88,4,cloudy,no precipitation
6/12/1996,0,SEA,MIN,352280SEAMIN,72,0,in dome,null
6/12/1996,0,MIA,MON,352280FLOMON,68,0,in dome,null
6/12/1996,0,ATL,NYN,352280ATLNYN,78,null,night,rain
6/12/1996,0,CHN,PHI,352280CHNPHI,78,5,sunny,no precipitation
6/12/1996,0,CIN,SDN,352280CINSDN,68,8,night,no precipitation
6/12/1996,0,MIL,TEX,352280MILTEX,90,15,sunny,no precipitation
6/12/1996,0,NYA,TOR,352280NYATOR,72,12,sunny,no precipitation
6/13/1996,0,LAN,ATL,352290LANATL,82,5,night,no precipitation
6/13/1996,0,TEX,BOS,352290TEXBOS,80,16,night,no precipitation
6/13/1996,0,TOR,ANA,352290TORCAL,72,10,night,no precipitation
6/13/1996,0,SDN,CHN,352290SDNCHN,86,12,night,no precipitation
6/13/1996,0,PHI,COL,352290PHICOL,64,10,night,no precipitation
6/13/1996,0,BAL,KCA,352290BALKCA,83,6,night,no precipitation
6/13/1996,0,OAK,MIL,352290OAKMIL,87,13,night,no precipitation
6/13/1996,0,CLE,NYA,352290CLENYA,77,13,night,no precipitation
6/13/1996,0,MIA,PIT,352290FLOPIT,82,8,night,no precipitation
6/13/1996,0,HOU,SFN,352290HOUSFN,60,14,sunny,no precipitation
6/13/1996,0,NYN,SLN,352290NYNSLN,92,7,night,no precipitation
6/14/1996,0,LAN,ATL,352300LANATL,72,null,night,no precipitation
